Title,Date,Link,Description,Bill_Number,PDF Link
"H.R. 3667, the Social Security Child Protection Act of 2023","Mon, 26 Jun 2023 14:20:00 -0400",https://www.cbo.gov/publication/59310,"As ordered reported by the House Committee on Ways and Means on
June 7, 2023
",H.R. 3667,https://www.cbo.gov//system/files/2023-06/WM_June7_Markup_0.pdf
"H.R. 3784, the Improving Social Security’s Service to Victims of Identity Theft Act","Mon, 26 Jun 2023 14:20:00 -0400",https://www.cbo.gov/publication/59311,"As ordered reported by the House Committee on Ways and Means on
June 7, 2023
",H.R. 3784,https://www.cbo.gov//system/files/2023-06/WM_June7_Markup_4.pdf
"H.R. 3796, a bill to provide for the extension of taxes funding the Airport and Airway Trust Fund and to require the designation of certain airports as ports of entry","Mon, 26 Jun 2023 14:19:00 -0400",https://www.cbo.gov/publication/59312,"As ordered reported by the House Committee on Ways and Means on
June 7, 2023
",H.R. 3796,https://www.cbo.gov//system/files/2023-06/WM_June7_Markup_2.pdf
"H.R. 3797, the Paperwork Burden Reduction Act","Mon, 26 Jun 2023 14:18:00 -0400",https://www.cbo.gov/publication/59313,"As ordered reported by the House Committee on Ways and Means on
June 7, 2023
",H.R. 3797,https://www.cbo.gov//system/files/2023-06/WM_June7_Markup_3.pdf
"H.R. 3798, the Small Business Flexibility Act","Mon, 26 Jun 2023 14:18:00 -0400",https://www.cbo.gov/publication/59314,"As ordered reported by the House Committee on Ways and Means on
June 7, 2023
",H.R. 3798,https://www.cbo.gov//system/files/2023-06/WM_June7_Markup_1.pdf
"H.R. 3799, the Custom Health Option and Individual Care Expense Arrangement Act","Mon, 26 Jun 2023 14:17:00 -0400",https://www.cbo.gov/publication/59315,"As ordered reported by the House Committee on Ways and Means on
June 7, 2023
",H.R. 3799,https://www.cbo.gov//system/files/2023-06/WM_June7_Markup_5.pdf
"H.R. 3800, the Chronic Disease Flexible Coverage Act","Mon, 26 Jun 2023 14:17:00 -0400",https://www.cbo.gov/publication/59316,"As ordered reported by the House Committee on Ways and Means on
June 7, 2023
",H.R. 3800,https://www.cbo.gov//system/files/2023-06/WM_June7_Markup_6.pdf
"H.R. 1843, the Telehealth Expansion Act of 2023","Mon, 26 Jun 2023 14:16:00 -0400",https://www.cbo.gov/publication/59309,"As ordered reported by the House Committee on Ways and Means on
June 7, 2023
",H.R. 1843,https://www.cbo.gov//system/files/2023-06/WM_June7_Markup.pdf
"S. 546, Recruit and Retain Act","Mon, 26 Jun 2023 12:52:00 -0400",https://www.cbo.gov/publication/59307,"As reported by the Senate Committee on the Judiciary on June 8, 2023
",S. 546,https://www.cbo.gov//system/files/2023-06/s546.pdf
"S. 920, International Trafficking Victims Protection Reauthorization  Act of 2023","Mon, 26 Jun 2023 08:57:00 -0400",https://www.cbo.gov/publication/59302,"As reported by the Senate Committee on Foreign Relations on June 12, 2023
",S. 920,https://www.cbo.gov//system/files/2023-06/s0920_0.pdf
"H.R. 1567, ACRES Act","Fri, 23 Jun 2023 17:39:00 -0400",https://www.cbo.gov/publication/59305,"As ordered reported by the House Committee on Natural Resources on April 28, 2023
",H.R. 1567,https://www.cbo.gov//system/files/2023-06/hr1567.pdf
"S. 950, Technical Correction to the Shoshone-Paiute Tribes of the Duck Valley Reservation Water Rights Settlement Act of 2023","Fri, 23 Jun 2023 15:31:00 -0400",https://www.cbo.gov/publication/59304,"As ordered reported by the Senate Committee on Indian Affairs on
March 29, 2023
",S. 950,https://www.cbo.gov//system/files/2023-06/s950.pdf
"H.R. 3941, Schools Not Shelters Act","Fri, 23 Jun 2023 15:30:00 -0400",https://www.cbo.gov/publication/59301,"As ordered reported by the House Committee on Education and the Workforce on June 13, 2023
",H.R. 3941,https://www.cbo.gov//system/files/2023-06/hr3941.pdf
"S. 1560, Rural Hospital Cybersecurity Enhancement Act","Fri, 23 Jun 2023 09:45:00 -0400",https://www.cbo.gov/publication/59280,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on June 14, 2023
",S. 1560,https://www.cbo.gov//system/files/2023-06/s1560.pdf
"Estimated Budgetary Effects of H.R. 3564, the Middle Class Borrower Protection Act of 2023","Thu, 22 Jun 2023 16:46:00 -0400",https://www.cbo.gov/publication/59292,"As posted on the website of the House Committee on Rules on June 20, 2023
https://rules.house.gov/bill/118/hr-3564
",H.R. 3564,https://www.cbo.gov//system/files/2023-06/hr3564_amendment_14.pdf
"H.R. 1282, Major Richard Star Act","Thu, 22 Jun 2023 16:22:00 -0400",https://www.cbo.gov/publication/59288,"As ordered reported by the House Committee on Armed Services on June 21, 2023
",H.R. 1282,https://www.cbo.gov//system/files/2023-06/hr1282_as_ordered_reported.pdf
"H.R. 663, Native American Child Protection Act","Thu, 22 Jun 2023 12:47:00 -0400",https://www.cbo.gov/publication/59287,"As introduced in the House of Representatives on January 31, 2023
",H.R. 663,https://www.cbo.gov//system/files/2023-06/hr663.pdf
"S. 706, Ruby Mountains Protection Act","Thu, 22 Jun 2023 12:45:00 -0400",https://www.cbo.gov/publication/59286,"As ordered reported by the Senate Committee on Energy and Natural Resources on May 17, 2023
",S. 706,https://www.cbo.gov//system/files/2023-06/s706.pdf
"H.R. 2367, Truck Parking Safety Improvement Act","Thu, 22 Jun 2023 12:44:00 -0400",https://www.cbo.gov/publication/59285,"As ordered reported by the House Committee on Transportation and Infrastructure on May 23, 2023
",H.R. 2367,https://www.cbo.gov//system/files/2023-06/hr2367.pdf
"S. 1074, Taiwan Protection and National Resilience Act of 2023","Thu, 22 Jun 2023 12:09:00 -0400",https://www.cbo.gov/publication/59279,"As reported by the Senate Committee on Foreign Relations on June 13, 2023
",S. 1074,https://www.cbo.gov//system/files/2023-06/s1074.pdf
"H.R. 1245, Grizzly Bear State Management Act of 2023","Wed, 21 Jun 2023 16:41:00 -0400",https://www.cbo.gov/publication/59284,"As ordered reported by the House Committee on Natural Resources on April 28, 2023
",H.R. 1245,https://www.cbo.gov//system/files/2023-06/hr1245.pdf
"H.R. 1419, Comprehensive Grizzly Bear Management Act of 2023","Wed, 21 Jun 2023 16:40:00 -0400",https://www.cbo.gov/publication/59283,"As ordered reported by the House Committee on Natural Resources on April 28, 2023
",H.R. 1419,https://www.cbo.gov//system/files/2023-06/hr1419.pdf
"S. 308, Ending China’s Developing Nation Status Act","Wed, 21 Jun 2023 15:50:00 -0400",https://www.cbo.gov/publication/59271,"As reported by the Senate Committee on Foreign Relations on June 13, 2023
",S. 308,https://www.cbo.gov//system/files/2023-06/s0308.pdf
"H.R. 3564, Middle Class Borrower Protection Act of 2023","Tue, 20 Jun 2023 15:02:00 -0400",https://www.cbo.gov/publication/59281,"As reported by the House Committee on Financial Services on
June 7, 2023
",H.R. 3564,https://www.cbo.gov//system/files/2023-06/hr3564.pdf
"Estimated Direct Spending and Revenue Effects of Rules Committee Print 118-9 (H.R. 3799, CHOICE Arrangement Act), as amended by Amendment 8 (Smith","Tue, 20 Jun 2023 12:05:00 -0400",https://www.cbo.gov/publication/59277,"As posted on the website of the House Committee on Rules on
June 13, 2023
https://rules.house.gov/bill/118/hr-3799
",H.R. 3799,https://www.cbo.gov//system/files/2023-06/hr3799.pdf
"H.R. 3202, Assad Regime Anti-Normalization Act of 2023","Thu, 15 Jun 2023 16:38:00 -0400",https://www.cbo.gov/publication/59265,"As ordered reported by the House Committee on Foreign Affairs on May 16, 2023
",H.R. 3202,https://www.cbo.gov//system/files/2023-06/hr3202.pdf
"Legislation considered under suspension of the Rules of the House of Representatives during the week of June 19, 2023","Thu, 15 Jun 2023 14:01:00 -0400",https://www.cbo.gov/publication/59268,"The Majority Leader of the House of Representatives announces bills that will be considered under suspension of the rules in that chamber. CBO estimates the effects of those bills on direct spending and revenues.
",,https://www.cbo.gov//system/files/2023-06/suspensions_week_of_June_19_2023_pstg.pdf
"S. 1564, AI Leadership Training Act","Thu, 15 Jun 2023 13:26:00 -0400",https://www.cbo.gov/publication/59204,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on May 17, 2023
",S. 1564,https://www.cbo.gov//system/files/2023-06/s1564.pdf
"H.R. 2813, Self-Insurance Protection Act","Thu, 15 Jun 2023 12:32:00 -0400",https://www.cbo.gov/publication/59272,"As ordered reported by the House Committee on Education and the Workforce on June 6, 2023
",H.R. 2813,https://www.cbo.gov//system/files/2023-06/hr2813.pdf
"S. 841, Caribbean Basin Security Initiative Authorization Act","Wed, 14 Jun 2023 12:13:00 -0400",https://www.cbo.gov/publication/59262,"As reported by the Senate Committee on Foreign Relations on May 4, 2023
",S. 841,https://www.cbo.gov//system/files/2023-06/s0841.pdf
"S. 473, American Security Drone Act of 2023","Tue, 13 Jun 2023 17:00:00 -0400",https://www.cbo.gov/publication/59270,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on May 17, 2023
",S. 473,https://www.cbo.gov//system/files/2023-06/s473.pdf
"H.R. 1341, Spectrum Coordination Act","Tue, 13 Jun 2023 16:58:00 -0400",https://www.cbo.gov/publication/59269,"As ordered reported by the House Committee on Energy and Commerce on March 24, 2023
",H.R. 1341,https://www.cbo.gov//system/files/2023-06/hr1341.pdf
"H.R. 1165, Data Privacy Act of 2023","Tue, 13 Jun 2023 16:57:00 -0400",https://www.cbo.gov/publication/59267,"As ordered reported by the House Committee on Financial Services on February 28, 2023
",H.R. 1165,https://www.cbo.gov//system/files/2023-06/hr1165.pdf
"H.R. 1147, Whole Milk for Healthy Kids Act of 2023","Tue, 13 Jun 2023 16:54:00 -0400",https://www.cbo.gov/publication/59266,"As ordered reported by the House Committee on Education and the Workforce on June 6, 2023
",H.R. 1147,https://www.cbo.gov//system/files/2023-06/hr1147.pdf
"H.R. 1282, Major Richard Star Act","Tue, 13 Jun 2023 14:42:00 -0400",https://www.cbo.gov/publication/59244,"As introduced in the House of Representatives on March 1, 2023
",H.R. 1282,https://www.cbo.gov//system/files/2023-06/hr1282.pdf
"H.R. 3203, Stop Chinese Fentanyl Act of 2023","Tue, 13 Jun 2023 10:43:00 -0400",https://www.cbo.gov/publication/59252,"As ordered reported by the House Committee on Foreign Affairs on May 16, 2023
",H.R. 3203,https://www.cbo.gov//system/files/2023-06/hr3203.pdf
"S. 1425, Satellite Cybersecurity Act","Mon, 12 Jun 2023 15:17:00 -0400",https://www.cbo.gov/publication/59203,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on May 17, 2023
",S. 1425,https://www.cbo.gov//system/files/2023-06/s1425.pdf
"H.R. 1713, DOE and USDA Interagency Research Act","Fri, 09 Jun 2023 17:36:00 -0400",https://www.cbo.gov/publication/59264,"As reported by the House Committee on Agriculture on May 22, 2023
",H.R. 1713,https://www.cbo.gov//system/files/2023-06/hr1713-ag.pdf
"H.R. 1482, NWR Modernization Act of 2023","Fri, 09 Jun 2023 16:00:00 -0400",https://www.cbo.gov/publication/59263,"As reported by the House Committee on Science, Space, and Technology on May 16, 2023
",H.R. 1482,https://www.cbo.gov//system/files/2023-06/hr1482.pdf
"S. 92, a bill to designate the outdoor amphitheater at the Blue Ridge Music Center in Galax, Virginia, as the “Rick Boucher Amphitheater”","Fri, 09 Jun 2023 15:59:00 -0400",https://www.cbo.gov/publication/59261,"As ordered reported by the Senate Committee on Energy and Natural Resources on May 17, 2023
",S. 92,https://www.cbo.gov//system/files/2023-06/s92.pdf
"H.J. Res. 44, a joint resolution providing for Congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Bureau of Alcohol, Tobacco, Firearms, and Explosives relating to ‘‘Factoring Criteria for Firearms with A","Fri, 09 Jun 2023 15:58:00 -0400",https://www.cbo.gov/publication/59259,"As reported by the House Committee on the Judiciary on May 17, 2023
",H.J. Res. 44,https://www.cbo.gov//system/files/2023-06/hjres44_0.pdf
"S. 1280, TRANQ Research Act of 2023","Wed, 07 Jun 2023 18:09:00 -0400",https://www.cbo.gov/publication/59250,"As ordered reported by the Senate Committee on Commerce, Science, and Transportation on May 10, 2023
",S. 1280,https://www.cbo.gov//system/files/2023-06/s1280.pdf
"H.R. 555, Securing America’s Vaccines for Emergencies Act of 2023","Wed, 07 Jun 2023 16:30:00 -0400",https://www.cbo.gov/publication/59201,"As ordered reported by the House Committee on Financial Services on February 28, 2023
",H.R. 555,https://www.cbo.gov//system/files/2023-06/hr555.pdf
"Legislation considered under suspension of the Rules of the House of Representatives during the week of June 12, 2023","Wed, 07 Jun 2023 11:10:00 -0400",https://www.cbo.gov/publication/59242,"The Majority Leader of the House of Representatives announces bills that will be considered under suspension of the rules in that chamber. CBO estimates the effects of those bills on direct spending and revenues.
",,https://www.cbo.gov//system/files/2023-06/suspensions_week_of_June_12_2023_pstg_0.pdf
"S. 318, Save Our Seas 2.0 Amendments Act","Wed, 07 Jun 2023 10:35:00 -0400",https://www.cbo.gov/publication/59246,"As ordered reported by the Senate Committee on Commerce, Science, and Transportation on March 22, 2023
",S. 318,https://www.cbo.gov//system/files/2023-06/s0318_0.pdf
"H.R. 3254, First Responder Access to Innovative Technologies Act","Tue, 06 Jun 2023 14:49:00 -0400",https://www.cbo.gov/publication/59245,"As ordered reported by the House Committee on Homeland Security on May 17, 2023
",H.R. 3254,https://www.cbo.gov//system/files/2023-06/hr3254.pdf
"H.R. 3224, Countering Weapons of Mass Destruction Extension Act of 2023","Tue, 06 Jun 2023 14:48:00 -0400",https://www.cbo.gov/publication/59247,"As ordered reported by the House Committee on Homeland Security on May 17, 2023
",H.R. 3224,https://www.cbo.gov//system/files/2023-06/hr3224.pdf
"H.R. 277, REINS Act of 2023","Mon, 05 Jun 2023 15:10:09 -0400",https://www.cbo.gov/publication/59243,"As ordered reported by the House Committee on the Judiciary on
May 24, 2023
",H.R. 277,https://www.cbo.gov//system/files/2023-06/hr277.pdf
"H.R. 288, Separation of Powers Restoration Act of 2023","Mon, 05 Jun 2023 12:19:00 -0400",https://www.cbo.gov/publication/59241,"As ordered reported by the House Committee on the Judiciary on
May 10, 2023
",H.R. 288,https://www.cbo.gov//system/files/2023-06/hr288.pdf
"S. 229, Securing Semiconductor Supply Chains Act of 2023","Mon, 05 Jun 2023 12:18:00 -0400",https://www.cbo.gov/publication/59240,"As ordered reported by the Senate Committee on Commerce, Science, and Transportation on May 10, 2023
",S. 229,https://www.cbo.gov//system/files/2023-06/s229.pdf
"H.R. 359, Fort San Gerónimo Preservation Act","Mon, 05 Jun 2023 12:17:00 -0400",https://www.cbo.gov/publication/59238,"As ordered reported by the House Committee on Natural Resources on May 17, 2023
",H.R. 359,https://www.cbo.gov//system/files/2023-06/hr359.pdf
"H.R. 764, Trust the Science Act","Fri, 02 Jun 2023 17:24:00 -0400",https://www.cbo.gov/publication/59239,"As ordered reported by the House Committee on Natural Resources on April 28, 2023
",H.R. 764,https://www.cbo.gov//system/files/2023-06/hr764.pdf
"H.R. 1615, Gas Stove Protection and Freedom Act","Fri, 02 Jun 2023 17:23:00 -0400",https://www.cbo.gov/publication/59237,"As reported by the House Committee on Energy and Commerce on
June 1, 2023
",H.R. 1615,https://www.cbo.gov//system/files/2023-06/hr1615.pdf
"Legislation considered under suspension of the Rules of the House of Representatives during the week of June 5, 2023","Fri, 02 Jun 2023 13:15:00 -0400",https://www.cbo.gov/publication/59228,"The Majority Leader of the House of Representatives announces bills that will be considered under suspension of the rules in that chamber. CBO estimates the effects of those bills on direct spending and revenues.
",,https://www.cbo.gov//system/files/2023-06/suspensions_week_of_June_5_2023_2.pdf
"H.R. 1640, Save Our Gas Stoves Act","Thu, 01 Jun 2023 15:21:00 -0400",https://www.cbo.gov/publication/59229,"As ordered reported by the House Committee on Energy and Commerce on May 24, 2023
",H.R. 1640,https://www.cbo.gov//system/files/2023-06/hr1640.pdf
"H.R. 1644, 7(a) Loan Agent Oversight Act","Wed, 31 May 2023 12:39:00 -0400",https://www.cbo.gov/publication/59227,"As ordered reported by the House Committee on Small Business on
May 23, 2023
",H.R. 1644,https://www.cbo.gov//system/files/2023-05/hr1644.pdf
"H. Con. Res. 43, a concurrent resolution authorizing the use of the Capitol Grounds for the Greater Washington Soap Box Derby","Wed, 31 May 2023 12:38:00 -0400",https://www.cbo.gov/publication/59226,"As ordered reported by the House Committee on Transportation and Infrastructure on May 23, 2023
",H. Con. Res. 43,https://www.cbo.gov//system/files/2023-05/hconres43.pdf
"CBO’s Estimate of the Budgetary Effects of H.R. 3746, the Fiscal Responsibility Act of 2023","Tue, 30 May 2023 19:06:00 -0400",https://www.cbo.gov/publication/59225,"As posted on the website of the House Committee on Rules on
May 28, 2023
",H.R. 3746,https://www.cbo.gov//system/files/2023-05/hr3746_Letter_McCarthy.pdf
"H.R. 1730, Supporting Small Business and Career and Technical Education Act of 2023","Tue, 30 May 2023 15:17:00 -0400",https://www.cbo.gov/publication/59219,"As ordered reported by the House Committee on Small Business on
May 23, 2023
",H.R. 1730,https://www.cbo.gov//system/files/2023-05/hr1730.pdf
"H.R. 835, Fair Investment Opportunities for Professional Experts Act","Tue, 30 May 2023 15:15:00 -0400",https://www.cbo.gov/publication/59224,"As ordered reported by the House Committee on Financial Services on April 26, 2023
",H.R. 835,https://www.cbo.gov//system/files/2023-05/hr835.pdf
"S. 885, Department of Homeland Security Civilian Cybersecurity  Reserve Act","Tue, 30 May 2023 14:25:00 -0400",https://www.cbo.gov/publication/59206,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on May 17, 2023
",S. 885,https://www.cbo.gov//system/files/2023-05/s0885.pdf
"S. 931, Strengthening Agency Management and Oversight of Software Assets Act","Tue, 30 May 2023 13:20:00 -0400",https://www.cbo.gov/publication/59198,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on May 17, 2023
",S. 931,https://www.cbo.gov//system/files/2023-05/s931.pdf
"H.R. 2795, Enhancing Multi-Class Share Disclosures Act","Tue, 30 May 2023 12:13:00 -0400",https://www.cbo.gov/publication/59222,"As ordered reported by the House Committee on Financial Services on April 26, 2023
",H.R. 2795,https://www.cbo.gov//system/files/2023-05/hr2795.pdf
"H.R. 1579, Accredited Investor Definition Review Act","Tue, 30 May 2023 10:25:00 -0400",https://www.cbo.gov/publication/59213,"As ordered reported by the House Committee on Financial Services on April 26, 2023
",H.R. 1579,https://www.cbo.gov//system/files/2023-05/hr1579.pdf
"Legislation considered under suspension of the Rules of the House of Representatives during the week of May 29, 2023","Tue, 30 May 2023 09:08:00 -0400",https://www.cbo.gov/publication/59200,"The Majority Leader of the House of Representatives announces bills that will be considered under suspension of the rules in that chamber. CBO estimates the effects of those bills on direct spending and revenues.
",,https://www.cbo.gov//system/files/2023-05/suspensions_week_of_May_29_2023_updtd_0.pdf
"H.R. 1651, Small Business 7(a) Loan Agent Transparency Act","Fri, 26 May 2023 17:39:00 -0400",https://www.cbo.gov/publication/59218,"As ordered reported by the House Committee on Small Business on
May 23, 2023
",H.R. 1651,https://www.cbo.gov//system/files/2023-05/hr1651.pdf
"H.R. 1606, Veteran Entrepreneurship Training Act of 2023","Fri, 26 May 2023 17:28:00 -0400",https://www.cbo.gov/publication/59216,"As ordered reported by the House Committee on Small Business on
May 23, 2023
",H.R. 1606,https://www.cbo.gov//system/files/2023-05/hr1606.pdf
"H.R. 2608, a bill to amend the Federal securities laws to specify the periods for which financial statements are required to be provided by an emerging growth company, and for other purposes","Fri, 26 May 2023 17:28:00 -0400",https://www.cbo.gov/publication/59217,"As ordered reported by the House Committee on Financial Services on April 26, 2023
",H.R. 2608,https://www.cbo.gov//system/files/2023-05/hr2608.pdf
"H.R. 2792, Small Entity Update Act","Fri, 26 May 2023 17:27:00 -0400",https://www.cbo.gov/publication/59215,"As ordered reported by the House Committee on Financial Services on April 26, 2023
",H.R. 2792,https://www.cbo.gov//system/files/2023-05/hr2792.pdf
"H.R. 2793, Encouraging Public Offerings Act of 2023","Fri, 26 May 2023 13:50:00 -0400",https://www.cbo.gov/publication/59214,"As ordered reported by the House Committee on Financial Services on April 26, 2023
",H.R. 2793,https://www.cbo.gov//system/files/2023-05/hr2793.pdf
"H.R. 1089, VA Medical Center Facility Transparency Act","Fri, 26 May 2023 10:52:00 -0400",https://www.cbo.gov/publication/59199,"As ordered reported by the House Committee on Veterans’ Affairs on
April 28, 2023
",H.R. 1089,https://www.cbo.gov//system/files/2023-05/hr1089.pdf
"H.R. 2593, Senior Security Act of 2023","Fri, 26 May 2023 09:38:00 -0400",https://www.cbo.gov/publication/59212,"As ordered reported by the House Committee on Financial Services on April 26, 2023
",H.R. 2593,https://www.cbo.gov//system/files/2023-05/hr2593.pdf
"H.R. 1807, Improving Disclosure for Investors Act of 2023","Thu, 25 May 2023 16:07:00 -0400",https://www.cbo.gov/publication/59210,"As ordered reported by the House Committee on Financial Services on April 26, 2023
",H.R. 1807,https://www.cbo.gov//system/files/2023-05/hr1807_0.pdf
"H.R. 1541, Small Business Workforce Pipeline Act of 2023","Thu, 25 May 2023 16:05:03 -0400",https://www.cbo.gov/publication/59211,"As ordered reported by the House Committee on Small Business on May 23, 2023
",H.R. 1541,https://www.cbo.gov//system/files/2023-05/hr1541_0.pdf
"S. 1443, Protecting the Border from Unmanned Aircraft Systems Act","Wed, 24 May 2023 16:36:00 -0400",https://www.cbo.gov/publication/59205,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on May 17, 2023
",S. 1443,https://www.cbo.gov//system/files/2023-05/s1443.pdf
"S. 1549, Congressional Budget Office Data Access Act","Wed, 24 May 2023 16:35:00 -0400",https://www.cbo.gov/publication/59145,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on May 17, 2023
",S. 1549,https://www.cbo.gov//system/files/2023-05/s1549.pdf
"H.J. Res. 49, a joint resolution providing for Congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the United States Fish and Wildlife Service relating to &quot;Endangered and Threatened Wildlife and Plants; Endan","Wed, 24 May 2023 16:35:00 -0400",https://www.cbo.gov/publication/59202,"As ordered reported by the House Committee on Natural Resources on April 28, 20
",H.J. Res. 49,https://www.cbo.gov//system/files/2023-05/hjres49.pdf
"H.R. 2610, a bill to amend the Securities Exchange Act of 1934 to specify certain registration statement contents for emerging growth companies, to permit issuers to file draft registration statements with the Securities and Exchange Commission for confid","Wed, 24 May 2023 16:34:00 -0400",https://www.cbo.gov/publication/59141,"As ordered reported by the House Committee on Financial Services on April 26, 2023
",H.R. 2610,https://www.cbo.gov//system/files/2023-05/hr2610.pdf
"H.R. 2796, Promoting Opportunities for Non-Traditional Capital Formation Act","Wed, 24 May 2023 16:33:00 -0400",https://www.cbo.gov/publication/59138,"As ordered reported by the House Committee on Financial Services on April 26, 2023
",H.R. 2796,https://www.cbo.gov//system/files/2023-05/hr2796.pdf
"H.R. 2812, Middle Market IPO Underwriting Cost Act","Wed, 24 May 2023 16:33:00 -0400",https://www.cbo.gov/publication/59140,"As ordered reported by the House Committee on Financial Services on April 26, 2023
",H.R. 2812,https://www.cbo.gov//system/files/2023-05/hr2812.pdf
"H.R. 3099, Special Envoy for the Abraham Accords Act","Wed, 24 May 2023 13:03:00 -0400",https://www.cbo.gov/publication/59192,"As ordered reported by the House Committee on Foreign Affairs on May 16, 2023
",H.R. 3099,https://www.cbo.gov//system/files/2023-05/hr3099.pdf
"S. 666, Identifying and Eliminating Wasteful Programs Act","Tue, 23 May 2023 13:06:00 -0400",https://www.cbo.gov/publication/59197,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on March 29, 2023
",S. 666,https://www.cbo.gov//system/files/2023-05/s666.pdf
"S. 211, SMART Leasing Act","Tue, 23 May 2023 13:05:00 -0400",https://www.cbo.gov/publication/59196,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on March 29, 2023
",S. 211,https://www.cbo.gov//system/files/2023-05/s211.pdf
"H.R. 1548, Improving Access to Small Business Information Act","Tue, 23 May 2023 13:04:00 -0400",https://www.cbo.gov/publication/59195,"As ordered reported by the House Committee on Financial Services on April 26, 2023
",H.R. 1548,https://www.cbo.gov//system/files/2023-05/hr1548.pdf
"H.R. 3286, Securing Open Source Software Act of 2023","Tue, 23 May 2023 08:56:00 -0400",https://www.cbo.gov/publication/59185,"As ordered reported by the House Committee on Homeland Security on May 17, 2023
",H.R. 3286,https://www.cbo.gov//system/files/2023-05/hr3286.pdf
"H.R. 1176, Taiwan International Solidarity Act","Mon, 22 May 2023 16:38:00 -0400",https://www.cbo.gov/publication/59188,"As ordered reported by the House Committee on Foreign Affairs on May 16, 2023
",H.R. 1176,https://www.cbo.gov//system/files/2023-05/hr1176.pdf
"S.J. Res. 11, a joint resolution providing for Congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Environmental Protection Agency relating to “Control of Air Pollution From New Motor Vehicles: Heavy-Duty","Mon, 22 May 2023 13:46:00 -0400",https://www.cbo.gov/publication/59194,"As posted on the website of the House Committee on Rules on
May 16, 2023
https://rules.house.gov/bill/118/sj-res-11
",S.J. Res. 11,https://www.cbo.gov//system/files/2023-05/sjres11.pdf
"S. 1528, Disaster Assistance Simplification Act","Mon, 22 May 2023 13:45:00 -0400",https://www.cbo.gov/publication/59193,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on May 17, 2023
",S. 1528,https://www.cbo.gov//system/files/2023-05/s1528.pdf
"H.R 3205, Project Precursor Act","Mon, 22 May 2023 13:20:00 -0400",https://www.cbo.gov/publication/59178,"As ordered reported by the House Committee on Foreign Affairs on May 16, 2023
",H.R. 3205,https://www.cbo.gov//system/files/2023-05/hr3205.pdf
"H.J. Res. 46, a joint resolution providing for Congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Marine Fisheries Service relating to &quot;Endangered and Threatened Wildlife and Plants; Regulations","Fri, 19 May 2023 16:01:00 -0400",https://www.cbo.gov/publication/59191,"As ordered reported by the House Committee on Natural Resources on April 28, 2023
",H.J. Res. 46,https://www.cbo.gov//system/files/2023-05/hjres46.pdf
"H.R. 750, CAUTION Act of 2023","Fri, 19 May 2023 16:00:00 -0400",https://www.cbo.gov/publication/59190,"As ordered reported by the House Committee on Energy and Commerce on March 9, 2023
",H.R. 750,https://www.cbo.gov//system/files/2023-05/hr750.pdf
"S. 932, No CORRUPTION Act","Fri, 19 May 2023 15:59:00 -0400",https://www.cbo.gov/publication/59189,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on March 29, 2023
",S. 932,https://www.cbo.gov//system/files/2023-05/s932.pdf
"H.R. 2797, Equal Opportunity for All Investors Act of 2023","Fri, 19 May 2023 11:15:00 -0400",https://www.cbo.gov/publication/59187,"As ordered reported by the House Committee on Financial Services on April 26, 2023
",H.R. 2797,https://www.cbo.gov//system/files/2023-05/hr2797.pdf
"H.R. 1530, Veterans Benefits Improvement Act of 2023","Fri, 19 May 2023 10:27:00 -0400",https://www.cbo.gov/publication/59171,"As ordered reported by the House Committee on Veterans’ Affairs on April 28, 2023
",H.R. 1530,https://www.cbo.gov//system/files/2023-05/hr1530.pdf
"H.J. Res. 45, a joint resolution providing for Congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to ‘‘Waivers and Modifications of Federal Student Loans’’","Thu, 18 May 2023 17:09:00 -0400",https://www.cbo.gov/publication/59180,"As ordered reported by the House Committee on Education and the Workforce on May 10, 2023
",H.J. Res 45,https://www.cbo.gov//system/files/2023-05/hjres45.pdf
"H.R. 662, Block Grant Assistance Act of 2023","Thu, 18 May 2023 17:08:00 -0400",https://www.cbo.gov/publication/59186,"As ordered reported by the House Committee on Agriculture on
May 11, 2023
",H.R. 662,https://www.cbo.gov//system/files/2023-05/hr662.pdf
"H.R. 467, HALT Fentanyl Act","Thu, 18 May 2023 12:17:00 -0400",https://www.cbo.gov/publication/59177,"As ordered reported by the House Committee on Energy and Commerce on March 24, 2023
",H.R. 467,https://www.cbo.gov//system/files/2023-05/hr467.pdf
